PFAM_NAME	PFAM_ACC	PFAM_DESC	IS_DUF
Tospo_nucleocap	PF01533	Tospovirus nucleocapsid protein	0
Totivirus_coat	PF05518	Totivirus coat protein	0
Tower	PF09121	Tower	0
Tox-ART-HYD1	PF15633	HYD1 signature containing ADP-ribosyltransferase	0
Tox-ART-HYE1	PF15634	HYE1 signature containing ADP-ribosyltransferase	0
Tox-GHH	PF15636	GHH signature containing HNH/Endo VII superfamily nuclease toxin	0
Tox-GHH2	PF15635	GHH signature containing HNH/Endo VII superfamily nuclease toxin  2	0
Tox-HDC	PF15656	Toxin with a H, D/N and C signature	0
Tox-HNH-EHHH	PF15657	HNH/Endo VII superfamily nuclease toxins	0
Tox-HNH-HHH	PF15637	HNH/Endo VII superfamily nuclease toxin with a HHH motif	0
Tox-MPTase2	PF15638	Metallopeptidase toxin 2	0
Tox-MPTase3	PF15639	Metallopeptidase toxin 3	0
Tox-MPTase4	PF15640	Metallopeptidase toxin 4	0
Tox-MPTase5	PF15641	Metallopeptidase toxin 5	0
Tox-ODYAM1	PF15642	Toxin in Odyssella and Amoebophilus	0
Tox-PAAR-like	PF13665	Toxin PAAR-like domain	0
Tox-PL-2	PF15643	Papain fold toxin 2	0
Tox-PLDMTX	PF15645	Dermonecrotoxin of the Papain-like fold	0
Tox-REase-2	PF15646	Restriction endonuclease fold toxin 2	0
Tox-REase-3	PF15647	Restriction endonuclease fold toxin 3	0
Tox-REase-5	PF15648	Restriction endonuclease fold toxin 5	0
Tox-REase-7	PF15649	Restriction endonuclease fold toxin 7	0
Tox-REase-9	PF15650	Restriction endonuclease fold toxin 9	0
Tox-SGS	PF15651	Salivary glad secreted protein domain toxin	0
Tox-SHH	PF15652	HNH/Endo VII superfamily toxin with a SHH signature	0
Tox-URI2	PF15653	URI fold toxin 2	0
Tox-WTIP	PF15654	Toxin with a conserved tryptophan and TIP tripeptide motif	0
ToxA_barrel	PF22771	Dermonecrotic toxin, barrel-like domain	0
ToxA_N	PF20178	Dermonecrotic toxin, N-terminal domain	0
ToxB_N	PF18224	ToxB N-terminal domain	0
Toxin-deaminase	PF14424	The  BURPS668_1122 family of deaminases	0
Toxin-JAB1	PF15659	JAB-like toxin 1	0
Toxin_10	PF05431	Insecticidal Crystal Toxin, P42	0
Toxin_11	PF07473	Spasmodic peptide gm9a; conotoxin from Conus species	0
Toxin_12	PF07740	Ion channel inhibitory toxin	0
Toxin_13	PF07822	Neurotoxin B-IV-like protein	0
Toxin_14	PF07829	Alpha-A conotoxin PIVA-like protein	0
Toxin_15	PF07906	ShET2 enterotoxin, N-terminal region	0
Toxin_16	PF07945	Janus-atracotoxin	0
Toxin_17	PF08086	Ergtoxin family	0
Toxin_18	PF08087	Conotoxin O-superfamily	0
Toxin_19	PF08088	Conotoxin I-superfamily	0
Toxin_2	PF00451	Scorpion short toxin, BmKK2	0
Toxin_20	PF08089	Huwentoxin-II family	0
Toxin_21	PF08091	Spider insecticidal peptide	0
Toxin_22	PF08092	Magi peptide toxin family	0
Toxin_23	PF08093	Magi 5 toxic peptide family	0
Toxin_24	PF08094	Conotoxin TVIIA/GS family	0
Toxin_25	PF08095	Hefutoxin family	0
Toxin_26	PF08097	Conotoxin T-superfamily	0
Toxin_27	PF08099	Scorpion calcine family	0
Toxin_28	PF08115	SFI toxin family	0
Toxin_29	PF08116	PhTx neurotoxin family	0
Toxin_3	PF00537	Scorpion toxin-like domain	0
Toxin_30	PF08117	Ptu family	0
Toxin_31	PF08119	Scorpion acidic alpha-KTx toxin family	0
Toxin_32	PF08120	Tamulustoxin family	0
Toxin_33	PF08121	Waglerin family	0
Toxin_34	PF08396	Spider toxin omega agatoxin/Tx1 family	0
Toxin_35	PF10530	Toxin with inhibitor cystine knot ICK or Knottin scaffold	0
Toxin_36	PF10550	Conantokin toxin	0
Toxin_37	PF11415	Antifungal peptide termicin	0
Toxin_4	PF00706	Anenome neurotoxin	0
Toxin_5	PF05294	Scorpion short toxin	0
Toxin_6	PF05453	BmTXKS1/BmP02 toxin family	0
Toxin_7	PF05980	Toxin 7	0
Toxin_8	PF07365	Alpha conotoxin precursor	0
Toxin_9	PF02819	Spider toxin	0
Toxin_BN_H	PF22133	Botulinum neurotoxin, helical domain	0
Toxin_cobra-type	PF21947	Snake toxin cobra-type	0
Toxin_GhoT_OrtT	PF10753	Toxin GhoT_OrtT	0
Toxin_R_bind_C	PF07951	Clostridium neurotoxin, C-terminal receptor binding	0
Toxin_R_bind_N	PF07953	Clostridium neurotoxin, N-terminal receptor binding	0
Toxin_SdpC	PF26137	Sporulation delaying protein family toxin	0
Toxin_TOLIP	PF00087	Snake toxin and toxin-like protein	0
Toxin_ToxA	PF11584	Proteinaceous host-selective toxin ToxA	0
Toxin_trans	PF07952	Clostridium neurotoxin, Translocation domain	0
Toxin_trans_Wo	PF26319	Botulinum-like neurotoxin Wo, translocation domain	0
Toxin_YhaV	PF11663	Toxin with endonuclease activity, of toxin-antitoxin system	0
ToxN_toxin	PF13958	Toxin ToxN, type III toxin-antitoxin system	0
Toxofilin-like_dom	PF21609	Toxofilin-like domain	0
ToxS	PF17323	Trans-membrane regulatory protein ToxS	0
ToxT_N	PF22404	ToxT, N-terminal cupin-like domain	0
TP0453	PF20740	Outer membrane-associated lipoprotein TP0453	0
TP0873_N	PF27299	TP0873 N-terminal domain	0
TP096X_N	PF27489	TP096X N-terminal domain	0
TP1	PF02079	Nuclear transition protein 1	0
TP2	PF01254	Nuclear transition protein 2	0
TP53IP5	PF15331	Cellular tumour antigen p53-inducible 5	0
TP6A_N	PF04406	Type IIB DNA topoisomerase	0
TpcC	PF12642	Conjugative transposon protein TcpC	0
TPD	PF14811	Protein of unknown function TPD sequence-motif	0
TPD1_C	PF24068	Tapetum determinant 1, C-terminal	0
TPD52	PF04201	Tumour protein D52 family	0
TPGS1_C	PF24480	Tubulin polyglutamylase complex subunit 1-like, C-terminal	0
TPH	PF13868	Trichohyalin-plectin-homology domain	0
tPilZ	PF16823	Atypical PilZ domain, cyclic di-GMP receptor	0
TPIP1	PF15338	p53-regulated apoptosis-inducing protein 1	0
TPK_B1_binding	PF04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	0
TPK_catalytic	PF04263	Thiamin pyrophosphokinase, catalytic domain	0
TPMT	PF05724	Thiopurine S-methyltransferase (TPMT)	0
TPM_phosphatase	PF04536	TPM domain	0
TPP1	PF10341	Shelterin complex subunit, TPP1/ACD	0
TPPII	PF12580	Tripeptidyl peptidase II	0
TPPII_C	PF12583	Tripeptidyl peptidase II, C-terminal	0
TPPII_GBD	PF21316	TPPII, galactose-binding domain-like	0
TPPII_Ig-like-1	PF21223	Tripeptidyl-peptidase II, first Ig-like domain	0
TPP_enzyme_C	PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	0
TPP_enzyme_M	PF00205	Thiamine pyrophosphate enzyme, central domain	0
TPP_enzyme_M_2	PF16582	Middle domain of thiamine pyrophosphate	0
TPP_enzyme_N	PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	0
TPR	PF25785	Nucleoprotein TPR-like domain	0
TPR-like_Epg5	PF27737	Epg5-like TPR-like	0
TPR-like_Epg5_mid	PF27738	Epg5-like, central TPR-like	0
TPR-S	PF20308	Tetratricopeptide Repeats-Sensor	0
TPR1-like_2nd	PF21889	TPR1-like, CTLH-containing domain	0
TPR_1	PF00515	Tetratricopeptide repeat	0
TPR_10	PF13374	Tetratricopeptide repeat	0
TPR_11	PF13414	TPR repeat	0
TPR_12	PF13424	Tetratricopeptide repeat	0
TPR_14	PF13428	Tetratricopeptide repeat	0
TPR_15	PF13429	Tetratricopeptide repeat	0
TPR_16	PF13432	Tetratricopeptide repeat	0
TPR_17	PF13431	Tetratricopeptide repeat	0
TPR_18	PF13512	Tetratricopeptide repeat	0
TPR_19	PF14559	Tetratricopeptide repeat	0
TPR_2	PF07719	Tetratricopeptide repeat	0
TPR_20	PF14561	Tetratricopeptide repeat	0
TPR_21	PF09976	Tetratricopeptide repeat-like domain	0
TPR_22	PF18833	Tetratricopeptide repeat	0
TPR_23	PF23275	TPR repeat domain	0
TPR_24	PF23276	Pentatricopeptide repeat-containing proteins	0
TPR_25	PF23279	Fungal tetratrico peptide repeats	0
TPR_26	PF23280	Fungal tetratrico peptide repeats	0
TPR_27	PF23310	Plant tetratrico peptide repeats	0
TPR_28	PF23325	GBF1-like, tetratrico peptide repeat region	0
TPR_3	PF07720	Tetratricopeptide repeat	0
TPR_30	PF24603	Tetratricopeptide repeat	0
TPR_4	PF07721	Tetratricopeptide repeat	0
TPR_5	PF12688	Tetratrico peptide repeat	0
TPR_6	PF13174	Tetratricopeptide repeat	0
TPR_7	PF13176	Tetratricopeptide repeat	0
TPR_8	PF13181	Tetratricopeptide repeat	0
TPR_9	PF13371	Tetratricopeptide repeat	0
TPR_ANAPC2	PF25773	ANAPC2-like, TPR repeats	0
TPR_AP5Z1	PF25153	AP-5 complex subunit zeta-1, TPR repeats	0
TPR_AP5Z1_C	PF25154	AP-5 complex subunit zeta-1, C-terminal TPR repeats	0
TPR_At1g68980	PF25245	At1g68980, TPR repeats	0
TPR_ATM	PF25360	ATM-like, TPR repeats	0
TPR_Atp25_C	PF26719	ATPase synthesis protein 25, C-terminal TPR repeats	0
TPR_BPH1	PF26717	Beige protein homolog 1, TPR repeats	0
TPR_BSK1_C	PF25575	Serine/threonine-protein kinase BSK1-like, TPR repeats	0
TPR_CAND1	PF25782	CAND1-like, TPR repeats	0
TPR_CcmH_CycH	PF23914	Cytochrome c-type biogenesis protein H TPR domain	0
TPR_CCP1_N	PF25571	CCP1-like, N-terminal TPR repeats	0
TPR_CFAP46_N	PF25439	CFAP46, N-terminal TPR repeats	0
TPR_CHK1	PF25503	CHK1-like, TPR repeats	0
TPR_COPA_B	PF23953	COPA/B TPR domain	0
TPR_CUL9	PF26718	Cullin-9-like, TPR repeats	0
TPR_DDX60	PF26167	DDX60 TPR domain	0
TPR_DENND3	PF25570	DENND3-like, TPR repeats	0
TPR_DNAAF5	PF25757	Dynein axonemal assembly factor 5-like, TPR repeats	0
TPR_DOCK	PF23554	Dedicator of cytokinesis (DOCK) TPR region	0
TPR_DOCK9	PF28208	DOCK9-like, TPR repeats	0
TPR_DOP1	PF24601	DOP1 TPR domain	0
TPR_DOP1B	PF26706	DOP1B-like, TPR repeats	0
TPR_DOP1_M	PF24597	DOP1 middle TPR domain	0
TPR_Edg1	PF24293	Edg1, TPR repeats	0
TPR_EDRF1	PF23723	Erythroid differentiation-related factor 1-like, TPR repeats	0
TPR_ELP1	PF23878	ELP1 TPR domain	0
TPR_EMC2	PF22890	EMC2 TPR-like repeat domain	0
TPR_Epg5	PF26103	Epg5-like, TPR repeats	0
TPR_Epg5_2	PF26573	Epg5-like, TPR repeats	0
TPR_Epg5_C	PF26106	Epg5-like, C-terminal TPR repeats	0
TPR_ESP1	PF25110	Separase-like, TPR repeats	0
TPR_ESP1_2nd	PF25113	Separase-like, TPR repeats	0
TPR_GEMI5	PF23774	GEMI5 TPR domain	0
TPR_HPS5	PF23758	HPS5 TPR domain	0
TPR_HPS5_insect	PF23757	Insect HPS5 TPR domain	0
TPR_IF140-IFT172	PF24762	IF140/IFT172 TPR domain	0
TPR_IF140_C	PF24760	IF140 C-terminal TPR domain	0
TPR_IFT121	PF25768	IFT121-like, TPR repeats	0
TPR_IFT122	PF25295	IFT122, TPR domain	0
TPR_IFT80_172	PF23387	IFT80/172/WDR35/WDR19 TPR domain	0
TPR_IMB1	PF25574	Importin subunit beta-1-like, TPR repeats	0
TPR_INTS8	PF25756	INTS8, TPR repeats	0
TPR_INTS8_2	PF26722	Integrator complex subunit 8, TPR repeats	0
TPR_INTS8_3	PF26725	Integrator complex subunit 8, TPR repeats	0
TPR_IPO11	PF25758	Importin-11-like, TPR repeats	0
TPR_IPO5	PF25780	IPO5-like, TPR repeats	0
TPR_LAA1_C	PF25808	LAA1-like, C-terminal TPR repeats	0
TPR_leprecan	PF23557	Leprecan family TPR-like repeat region	0
TPR_MalT	PF17874	MalT-like TPR region	0
TPR_MLP1_2	PF07926	TPR/MLP1/MLP2-like protein	0
TPR_Mybbp1a	PF26720	Myb-binding protein 1A-like, TPR repeats	0
TPR_NAA35	PF25789	NAA35-like, TPR repeats	0
TPR_NOC4	PF26702	Nucleolar complex protein 4-like, TPR repeats	0
TPR_NPHP3	PF24885	Nephrocystin-3 TPR domain	0
TPR_NUP160_120_M	PF23354	NUP160/120 middle TPR	0
TPR_Nup160_C	PF23347	Nup160 C-terminal TPR	0
TPR_P4H	PF23558	Prolyl 4-hydroxylase peptide-substrate-binding domain	0
TPR_PATROL1	PF25761	PATROL1-like, TPR repeats	0
TPR_PEP5_VPS11	PF23356	PEP5/VPS11 Clathrin repeat	0
TPR_PRD1	PF26724	PRD1-like, TPR repeats	0
TPR_PSMD3_N	PF25573	PSMD3-like, N-terminal TPR repeats	0
TPR_Rlf	PF25580	Zinc finger protein Rlf-like, TPR repeats	0
TPR_RNF123	PF25576	RNF123-like, TPR repeat	0
TPR_RPAP1	PF25766	RNA polymerase II-associated protein 1, TPR repeats	0
TPR_RPO41_N	PF26713	RPO41-like, TPR repeats	0
TPR_Sec16	PF12931	Sec16 Sec23-binding domain	0
TPR_Slam	PF24575	Surface lipoprotein assembly modifier, N-terminal TPR repeats	0
TPR_STT4	PF28151	STT4, N-terminal TPR repeats	0
TPR_SusR	PF28559	SusR N-terminal TPR domain	0
TPR_SYO1	PF25567	SYO1-like, TPR repeats	0
TPR_SYVN1_N	PF25563	E3 ubiquitin-protein ligase synoviolin-like, TPR repeats	0
TPR_TAF2_C	PF25577	TAF2-like, TPR repeats	0
TPR_TEX10	PF25781	TEX10-like, TPR repeats	0
TPR_TmcB	PF25474	TmcB, TPR repeats	0
TPR_TNPO3_IPO13_2nd	PF24138	Transportin-3/Importin-13 second TPR domain	0
TPR_TNPO3_IPO13_3rd	PF24140	Transportin-3/Importin-13 third TPR domain	0
TPR_TNPO3_IPO13_4th	PF24139	Transportin-3/Importin-13 fourth TPR domain	0
TPR_TRAPPC9-Trs120	PF26251	Trs120/TRAPPC9 TPR	0
TPR_TRIP12_N	PF25579	E3 ubiquitin-protein ligase TRIP12-like, TPR repeats	0
TPR_Trm732	PF25150	Trm732, TPR repeats	0
TPR_Trm732_C	PF25151	Trm732, C-terminal TPR repeats	0
TPR_TTI1_2nd	PF24176	TELO2-interacting protein 1 homologue second TPR domain	0
TPR_TTI1_2nd_yeast	PF26245	Yeast TEL2-interacting protein 1, second TPR domain	0
TPR_TTI1_C	PF24181	TTI1 C-terminal TPR domain	0
TPR_TTI1_N	PF24173	TTI1 N-terminal TPR domain	0
TPR_Vps41	PF23556	Vps41 TPR-like region	0
TPR_Vps8	PF12816	Vps8 central TPR	0
TPR_VPS8_2	PF25066	VPS8-like, TPR-like repeats	0
TPR_WDR11	PF23753	WDR11 TPR domain	0
TPR_WDR35	PF25170	WD repeat-containing protein 35, TPR repeats	0
TPR_XPO6_C	PF26714	Exportin-6, C-terminal TPR repeats	0
TPR_XPO7	PF25795	Exportin-7-like, TPR repeats	0
TPR_ZFYVE26	PF25569	ZFYVE26-like, TPR repeats	0
TPR_ZSWIM8	PF25572	ZSWIM8, TPR repeats	0
TPS	PF05860	TPS secretion domain	0
TPT	PF03151	Triose-phosphate Transporter family	0
TPX2	PF06886	Targeting protein for Xklp2 (TPX2) domain	0
TPX2_importin	PF12214	Cell cycle regulated microtubule associated protein	0
TP_0008	PF27194	TP_0008 family	0
TP_0021_N	PF27388	TP_0021 N-terminal domain	0
TP_0070	PF27362	TP_0070	0
TP_0126	PF27340	TP_0126	0
TP_0179	PF27359	TP_0179	0
TP_0183_C	PF27487	TP_0183 C-terminal	0
TP_0214	PF27208	TP_0214 zinc finger-like domain	0
TP_0324_N	PF27414	TP_0324 N-terminal domain	0
TP_0437	PF27399	TP_0437	0
TP_0454_C	PF27476	TP_0454 C-terminal domain	0
TP_0481_C	PF27335	TP_0481 C-terminal domain	0
TP_0584_C	PF27395	TP_0584 C-terminal domain	0
TP_0593_N	PF27485	TP_0593 N-terminal domain	0
TP_0679	PF27420	TP_0679	0
TP_0700	PF27400	TP_0700	0
TP_0747_N	PF27497	TP_0747 N-terminal domain	0
TP_0752_M	PF27498	TP_0752 middle domain	0
TP_0781	PF27332	TP_0781	0
TP_0789-like	PF17131	Uncharacterized protein TP_0789	0
TP_0813_N	PF27435	TP_0813 N-terminal domain	0
TP_0855_C	PF27427	TP_0855 C-terminal	0
TP_0855_helical	PF27421	TP_0855 helical bundle domain	0
TP_0927	PF27440	TP_0927	0
TP_0929_3rd	PF27392	TP_0929 third domain	0
TP_0983	PF27391	TP_0983	0
TP_1001_2nd	PF26342	TP_1001 protein second domain	0
TP_methylase	PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	0
TQ	PF18202	T-Q ester bond containing domain	0
Tr-sialidase_C	PF11052	Trans-sialidase of Trypanosoma hydrophobic C-terminal	0
TR61B_FKBP-like	PF21985	TR61B FKBP-like domain	0
TRA-1_regulated	PF02343	TRA-1 regulated protein R03H10.4	0
Tra1_central	PF20175	Tra1 HEAT repeat central region	0
Tra1_ring	PF20206	Tra1 HEAT repeat ring region	0
TRA2_4th	PF27591	TRA-2 fourth domain	0
TRA2_C	PF27573	Transformer protein 2 C-terminal domain	0
TRA2_helical	PF27590	TRA-2 helical domain	0
TRA2_N	PF27572	Transformer protein 2 N-terminal domain	0
TraA	PF05513	TraA	0
TraA-like	PF28214	Plasmid transfer protein TraA-like	0
TrAA12	PF22807	TrAA12-like	0
TraB_PrgY_gumN	PF01963	TraB/PrgY/gumN family	0
TraC	PF07820	TraC-like protein	0
TraC-like	PF26593	Archaeal TraC-like domain	0
TraC_F_IV	PF11130	TraC protein	0
TraD	PF06412	Conjugal transfer protein TraD	0
TRADD-like_N	PF20694	TRADD-like N-terminal domain	0
TRADD_N	PF09034	TRADD, N-terminal domain	0
TraD_b_g-type	PF27712	Conjugal transfer, TraD, beta/gamma-type	0
TraD_C	PF27461	TraD C-terminal domain	0
TraD_N	PF12615	F sex factor protein N terminal	0
TraE	PF05309	TraE protein	0
TraF	PF13728	F plasmid transfer operon protein	0
TRAF-mep_MATH	PF21355	TRAF/meprin, MATH domain	0
TRAF2_zf	PF21341	TRAF2, second zinc finger	0
TRAF3_RING	PF21363	TNF receptor-associated factor 2/3/5, RING domain	0
TRAF6_Z2	PF18048	TNF receptor-associated factor 6 zinc finger 2	0
TRAFD1-XIAF1_ZnF	PF21366	TRAFD1/XAF1, zinc finger	0
TraF_2	PF13729	F plasmid transfer operon, TraF, protein	0
TRAF_BIRC3_bd	PF16673	TNF receptor-associated factor BIRC3 binding domain	0
TRAF_BTBD17	PF23651	BTBD17 TRAF domain	0
TraG-D_C	PF12696	TraM recognition site of TraD and TraG	0
TraG_N	PF07916	TraG-like protein, N-terminal region	0
TraH	PF06122	Conjugative relaxosome accessory transposon protein	0
TraH_2	PF06871	TraH_2	0
TraH_VirB8-like	PF22351	TraH VirB8-like domain	0
TraI-like_C	PF22287	TraI-like C-terminal domain	0
TraI_2	PF07514	Putative helicase	0
TraI_2B	PF18340	DNA relaxase TraI 2B/2B-like domain	0
TraI_2_C	PF07515	Putative conjugal transfer nickase/helicase TraI C-term	0
TraI_C	PF07057	DNA helicase TraI, C-terminal	0
TraI_hel_assoc_N	PF22232	TraI helicase-associated ssDNA bd, N-terminal	0
TraI_middle	PF22863	TraI-like middle domain	0
TraJ	PF27685	Plasmid transfer regulator TraJ	0
TraK_2	PF20739	Potential transfer protein TraK	0
TraK_C	PF23536	TraK C-terminal domain	0
TraK_N	PF06586	TraK N-terminal domain	0
TraL	PF07178	TraL protein	0
TraL_transposon	PF13150	Conjugative transposon protein TraL	0
TRAM	PF01938	TRAM domain	0
TRAM_2	PF18693	TRAM domain	0
TRAM_LAG1_CLN8	PF03798	TLC domain	0
Transcript_VP30	PF11507	Ebola virus-specific transcription factor VP30	0
Transcrip_act	PF04949	Transcriptional activator	0
Transcrip_reg	PF01709	TACO1/YebC second and third domain	0
Transferase	PF02458	Transferase family	0
Transferrin	PF00405	Transferrin	0
Transformer	PF06495	Fruit fly transformer protein	0
Transforming_StpA_StpB	PF27668	Transforming protein, StpA/StpB	0
Transglut_C	PF00927	Transglutaminase family, C-terminal ig like domain	0
Transglut_core	PF01841	Transglutaminase-like superfamily	0
Transglut_core2	PF13369	Transglutaminase-like superfamily	0
Transglut_core3	PF13471	Transglutaminase-like superfamily	0
Transglut_i_TM	PF14400	Inactive transglutaminase fused to 7 transmembrane helices	0
Transglut_N	PF00868	Transglutaminase family	0
Transglut_prok	PF09017	Microbial transglutaminase	0
Transgly	PF00912	Transglycosylase	0
Transglycosylas	PF06737	Transglycosylase-like domain	0
Transgly_assoc	PF04226	Transglycosylase associated protein	0
Transketolase_C	PF02780	Transketolase, C-terminal domain	0
Transketolase_C_1	PF22613	Transketolase-like TK C-terminal domain	0
Transketolase_N	PF00456	Transketolase, thiamine diphosphate binding domain	0
Transket_pyr	PF02779	Transketolase, pyrimidine binding domain	0
Translat_reg	PF01818	Bacteriophage translational regulator	0
Translin	PF01997	Translin family	0
Transmemb_17	PF09799	Predicted membrane protein	0
Transpeptidase	PF00905	Penicillin binding protein transpeptidase domain	0
Transporter_C	PF28576	Probable transporter C-terminal domain	0
Transporter_N	PF28574	Probable transporter N-terminal domain	0
Transport_MerF	PF11431	Membrane transport protein MerF	0
Transposase_1	PF01359	Transposase (partial DDE domain)	0
Transposase_20	PF02371	Transposase IS116/IS110/IS902 family	0
Transposase_21	PF02992	Transposase family tnp2	0
Transposase_22	PF02994	L1 transposable element RBD-like domain	0
Transposase_23	PF03017	TNP1/EN/SPM transposase	0
Transposase_24	PF03004	Plant transposase (Ptta/En/Spm family)	0
Transposase_28	PF04195	Putative gypsy type transposon	0
Transposase_29	PF21804	Transposase protein	0
Transposase_31	PF04754	Putative transposase, YhgA-like	0
Transposase_32	PF20167	Putative plant transposon protein	0
Transposase_mut	PF00872	Transposase, Mutator family	0
Transposon_TraM	PF12508	Conjugative transposon, TraM	0
Transpos_assoc	PF13963	Transposase-associated domain	0
Transp_cyt_pur	PF02133	Permease for cytosine/purines, uracil, thiamine, allantoin	0
Transp_inhibit	PF18791	Transport inhibitor response 1 protein domain	0
Transp_Tc5_C	PF04236	Tc5 transposase C-terminal domain	0
Transthyretin	PF00576	HIUase/Transthyretin family	0
Trans_coact	PF16805	Phage late-transcription coactivator	0
Trans_reg_C	PF00486	Transcriptional regulatory protein, C terminal	0
Trans_reg_dom	PF20109	Proteobacterial transcriptional regulator-like domain	0
TraO	PF10626	Conjugative transposon protein TraO	0
TraP	PF07296	TraP protein	0
TRAP-delta	PF05404	Translocon-associated protein, delta subunit precursor (TRAP-delta)	0
TRAP-gamma	PF07074	Translocon-associated protein, gamma subunit (TRAP-gamma)	0
TRAPP	PF04051	Transport protein particle (TRAPP) component	0
TRAPP14_C	PF23652	TRAPP14 C-terminal	0
TRAPP14_N	PF15806	TRAPP14 N-terminal	0
TRAPPC-Trs85	PF12739	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	0
TRAPPC10	PF12584	Trafficking protein particle complex subunit 10, TRAPPC10	0
TRAPPC10_1st	PF23036	Trafficking protein particle complex subunit 10-like, N-terminal	0
TRAPPC13_C	PF23643	Trafficking protein particle complex subunit 13, C-terminal	0
TRAPPC13_M	PF23647	Trafficking protein particle complex subunit 13, middle domain	0
TRAPPC13_N	PF06159	Trafficking protein particle complex subunit 13, N-terminal	0
TRAPPC9-Trs120	PF08626	Trs120/TRAPPC9, N-terminal domain	0
TRAP_alpha	PF03896	Translocon-associated protein (TRAP), alpha subunit	0
TRAP_beta	PF05753	Translocon-associated protein beta (TRAPB)	0
TraQ	PF09679	Type-F conjugative transfer system pilin chaperone (TraQ)	0
TraQ_transposon	PF12988	TraQ conjugal transfer protein	0
TraS	PF10624	Plasmid conjugative transfer entry exclusion protein TraS	0
TRASH_HVO_1752_C	PF24273	HVO_1752, C-terminal TRASH domain	0
TRASH_ZMYM4	PF24900	Zinc finger MYM-type protein 4-like, TRASH domain	0
TraT	PF05818	Enterobacterial TraT complement resistance protein	0
TraU	PF06834	TraU protein	0
TRAUB	PF08164	Apoptosis-antagonizing transcription factor, C-terminal	0
TraV	PF09676	Type IV conjugative transfer system lipoprotein (TraV)	0
TraW-like	PF28212	Conjugal transfer protein TraW-like	0
TraW_N	PF12477	Sex factor F TraW protein N terminal	0
TraX	PF05857	TraX protein	0
TraX-like	PF28070	Conjugal transfer protein TraX	0
TraY	PF05509	TraY domain	0
